STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1994-12,10.5,8.17,1.9,41.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-01,10.1,4.47,0,46.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-02,10.5,4.97,0.2,45.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-03,9.6,4.07,0,47.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-04,9.2,2.06,0,51.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-05,8.7,0.81,0,60.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-06,8.5,1.46,0,62.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-07,9.2,1.34,0,67
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-08,8.7,1.81,0,62.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-09,7.8,0.91,0,64
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-10,8.9,3.93,0,52.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-11,11,10.4,0,49.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1995-12,9.8,6.37,0,42.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-01,10.5,7.33,10.5,39.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-02,10.1,8.34,0.5,43.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-03,8.5,2.07,0,47.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-04,9.2,5.37,0,51.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-05,8.7,2.08,0,53.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-06,9.4,0.59,0,60.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-07,8.9,0.77,0,67.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-08,8.5,1.32,0,66.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-09,7.8,1.85,0,59.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-10,6.7,5.54,0,51.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-11,6.9,5.23,0,43.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1996-12,9.2,10.19,7,39.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-01,8.3,7.02,9,41.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-02,7.6,1.98,0.5,41.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-03,9.4,8.15,0,44.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-04,7.4,4.33,0,49.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-05,6.5,1.87,0,58.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-06,6.5,1.65,0,59.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07,6.3,1.2,0,64.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08,5.4,1.28,0,67.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09,6.7,3.42,0,62.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10,7.4,5.82,0,51.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11,8.3,3.93,0,48.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12,7.8,2.63,5,41.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01,9.8,7.15,10,42.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02,8.7,3.32,1,45.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03,6.3,3.96,0,46.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04,6.3,0.99,0,50.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05,6.9,1.98,0,54.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-06,6.3,1.11,0,59.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-07,5.8,0.41,0,67.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-08,5.4,0.35,0,66.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-09,5.8,0.72,0,63.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-10,6.3,3.48,0,52.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-11,8.5,11.62,0,46.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-12,8.7,8.98,0,39.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-01,8.5,6.85,13.9,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-02,11.6,6.96,3.9,42.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-03,9.2,3.65,2.5,44.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-04,7.2,1.48,0,48.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-05,7.6,2.12,0,51.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-06,6.9,1.86,0,58.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-07,6.5,1.18,0,62.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-08,6.3,0.92,0,64.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-09,6.5,0.17,0,60.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-10,7.4,2.27,0,52.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-11,7.2,9.6,0.5,47.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1999-12,8.5,5.06,11,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-01,8.7,3.77,1,40.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-02,7.6,5.26,0,43.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-03,6.9,2.83,0,44.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-04,7.2,1.48,0,50.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-05,7.2,3.27,0,53.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-06,6.5,1.61,0,60.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-07,6.3,0.23,0,64.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-08,6.3,0.33,0,63.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-09,6,1.12,0,60.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-10,5.6,3,0,52.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-11,5.6,3.28,1,42.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2000-12,7.4,2.51,7,40.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-01,6.7,2.7,2,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-02,6.7,2.07,0,40.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-03,7.6,2.73,0,45.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-04,7.4,3.16,0,47.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-05,6.3,1.39,0,55.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-06,6,3.06,0,57.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-07,5.6,1.04,0,62.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-08,5.6,2.32,0,64.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-09,4.9,0.83,0,59.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-10,7.8,3.14,0,50.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-11,7.2,9.26,0,46.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2001-12,9.4,5.89,2,41.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-01,8.9,5.99,10,40.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-02,8.1,4.18,0.5,41.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-03,9.8,2.83,0,41.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-04,8.1,4.3,0,48.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-05,7.4,1.11,0,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-06,7.4,1.74,0,61.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-07,7.2,0.64,0,64.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-08,6,0.04,0,65.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-09,6.7,0.42,0,60.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-10,5.6,0.67,0,51.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-11,6,3.51,0,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2002-12,8.5,5.98,3,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-01,7.4,8.39,11.5,45.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-02,6.5,1.77,1,41.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-03,8.9,6.33,0,46.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-04,7.6,2.74,0,48.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-05,6.5,1.17,0,54.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-06,7.4,0.51,0,62.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-07,6.7,0.06,0,67.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-08,6.3,0.32,0,66.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-09,6.7,0.89,0,62.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-10,8.1,8.96,0,54.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-11,8.7,6.78,0,42.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2003-12,8.5,3.89,0,41.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-01,7.2,6.36,1,40.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-02,7.6,2.44,10,44.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-03,8.3,2.14,2,47.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-04,6.7,0.65,0,53.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-05,7.4,2.51,0,56.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-06,7.6,0.71,0,63.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-07,6.5,0.16,0,68.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-08,6.3,3,0,67.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-09,6.3,2.8,0,58.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-10,6.7,2.8,0,53.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-11,5.8,3.16,0.5,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2004-12,7.2,4.37,4,42.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-01,7.2,4.44,10,42.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-02,6.9,1.2,1,42.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-03,8.1,3.71,0,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-04,6.3,3.69,0,50.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-05,7.4,3.32,0,58.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-06,6.7,1.63,0,59.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-07,6.7,1.04,0,65.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-08,6,0.29,0,66.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-09,6.3,0.76,0,59.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-10,6.7,3.02,0,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-11,7.4,5.53,0.5,42.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2005-12,8.1,6.86,6,42.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-01,9.6,11.65,10,46.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-02,9.4,2.55,0,42.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-03,8.7,2.18,0,45.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-04,8.1,2.74,0,50.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-05,8.1,1.65,0,56.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-06,7.6,1.68,0,63.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-07,7.6,0.06,0,67.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-08,6.9,0.02,0,65.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-09,6.5,1.43,0,62.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-10,6.9,1.55,0,52.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-11,11,15.64,0,44.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2006-12,7.6,7.3,0,40.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-01,8.9,6.23,5,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-02,8.3,3.39,2,43.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-03,8.5,4.43,0,47.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-04,8.3,0.69,0,50.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-05,7.4,1.47,0,56.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-06,7.4,1.34,0,60.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-07,6.9,1.44,0,67.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-08,6.5,0.74,0,65.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-09,5.8,3.16,0,59.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-10,7.6,3.32,0,50.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-11,7.2,3.71,0,44.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2007-12,9.4,9.08,2,39.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-01,8.9,4.27,6.5,38.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-02,8.1,1.47,0.5,43.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-03,7.8,3.66,0,43.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-04,7.8,1.91,0,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-05,6.9,0.89,0,56.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-06,7.4,1.64,0,58.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-07,6.5,0.48,0,64.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-08,7.4,2.88,0,65.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-09,5.6,0.78,0,61
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-10,6.5,2.18,0,51.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-11,7.8,6.52,0,49.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008-12,9.2,4.11,13.9,36.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-01,7.4,5.4,3.9,39.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-02,6.9,1.51,2.5,41.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-03,8.9,4.16,3,41.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-04,6.7,3.37,0,49.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-05,7.8,3.61,0,56.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-06,7.4,0.19,0,63.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-07,7.2,0.06,0,69.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-08,6,1.16,0,65.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-09,6.5,1.76,0,62.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-10,7.6,5.54,0,52.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-11,9.6,8.97,0,46.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009-12,6.7,2.75,0,37.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-01,8.1,6.18,0,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-02,7.2,3.53,0,46.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-03,8.1,3.76,0,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-04,8.9,3.5,0,49.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-05,7.6,2.83,0,53.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-06,6.5,2.5,0,58.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-07,6.5,0.31,0,64.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-08,6.7,0.64,0,65.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-09,6.3,4.8,0,60.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-10,6.5,5.24,0,53.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-11,8.1,5.06,2.5,43.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010-12,9.8,8.7,0.5,43.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-01,7.8,4.99,2.8,41.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-02,8.7,3.06,2,39.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-03,9.8,6.29,0,45.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-04,8.5,4.47,0,45.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-05,7.2,3.2,0,52.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-06,6.9,1.42,0,59.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-07,7.6,0.7,0,64.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-08,5.8,0.13,0,65.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-09,6.3,1.3,0,64
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-10,6.3,3.45,0,52.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-11,7.8,5.16,0,43.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2011-12,5.8,2.25,0,39.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-01,8.7,6.82,9.6,39.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-02,8.7,3.63,0,43.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-03,9.4,7.2,0.9,43.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-04,7.6,2.68,0,50.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-05,7.6,2.06,0,55.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-06,6.9,2.96,0,58.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-07,6.5,1.04,0,64.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-08,6.3,0,0,67.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-09,5.8,0.04,0,62.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-10,7.8,6.7,0,53.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-11,7.2,8.29,0,46.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2012-12,8.5,6.85,0.6,41.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-01,6.5,4.16,0,38.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-02,8.1,1.59,0,44.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-03,7.8,2.74,0,47.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-04,8.3,5.89,0,50.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-05,7.2,2.38,0,58.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-06,6.7,1.3,0,64.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-07,6,0,0,68
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-08,5.6,1.35,0,69.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-09,6.7,6.17,0,63.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-10,5.1,1.54,0,51.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-11,7.2,3.79,0,47.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2013-12,6,1.67,1.1,39.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-01,7.4,3.7,0,44.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-02,10.1,6.11,2.9,41.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-03,8.3,9.45,0,48.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-04,8.3,4.18,0,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-05,7.2,3.15,0,59.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-06,7.2,0.74,0,62
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-07,6.9,0.77,0,69.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-08,5.6,1.81,0,69.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-09,6.9,2.23,0,64.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-10,6.5,6.75,0,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-11,8.9,4.85,0.8,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2014-12,8.1,4.8,0,45.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-01,5.4,3.66,0,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-02,6.9,5.28,0,48.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-03,6.5,4.47,0,50.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-04,7.4,2.03,0,51.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-05,6.3,0.58,0,59.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-06,7.2,0.23,0,67.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-07,6.7,0.09,0,71.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-08,7.2,3.28,0,68.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-09,6.9,0.83,0,60.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-10,6.7,4.82,0,57.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-11,7.8,8.37,0,43.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2015-12,9.6,11.2,0,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-01,6.9,7.46,0,43.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-02,7.8,5.97,0,47.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-03,9.6,5.52,0,49.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-04,7.2,1.19,0,56.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-05,8.1,0.94,0,59.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-06,8.5,1.78,0,63.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-07,6.9,0.72,0,66.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-08,7.2,0.17,0,68.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-09,7.2,1.06,0,61.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-10,8.3,10.04,0,54.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-11,7.8,6.48,0,50.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2016-12,9.2,3.88,1,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-01,7.6,4.22,3,37.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-02,8.5,8.86,7.2,41.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-03,9.8,7.33,0,46.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-04,8.9,4.21,0,50.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-05,6.9,2.29,0,57.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-06,7.8,1.52,0,62.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-07,7.2,0,0,67.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-08,6.7,0.02,0,70.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-09,6.7,0.59,0,64.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-10,8.1,4.81,0,53.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-11,9.6,8.65,0.4,46.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2017-12,7.8,5.44,2.6,40.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-01,9.6,8.12,0,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-02,10.5,2.17,1,41.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-03,8.3,2.44,0,46.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-04,9.8,5.7,0,51.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-05,6.7,0.12,0,61.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-06,7.4,0.63,0,62.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-07,7.6,0.05,0,70.7
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-08,6.9,0.2,0,68.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-09,7.8,1.05,0,62.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-10,6.5,3.78,0,53.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-11,8.1,5.43,0,48.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2018-12,9.4,6.09,0,44.2
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-01,7.8,3.83,0,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-02,8.1,4.63,20.2,36.7
